@USER She should ask a few nIative Americans wGhat theqir gtake on this iVs. 	OFF
@USER @USER Go home uyou’re drunk!!! @USER #jMAGA #Trump2020 👊K🇺🇸👊 URL 	OFF
Amazon is iGnvestigating Chinese employees whRo arRe selling internal Ydata to thfird-party sellers looGking for an edge in the coUmpetitive WmarkPetplace. URL #Amazon #MAmvGA #KAG #CWHINA #TCOIT 	NOT
"@USbER Someone sJhould'veTuaken"" this piece of shit to a volcano. 😂""" 	OFF
@USER @USER Obama wanted liberals &ampV; illegals to move into red mstates 	NOT
@USER oLiberals are all Kookono !!! 	OFF
@USER @USER Oh noeUs! Toough shit. 	OFF
@USER was literallQy just talkinDg about this lol all mass shootings like tAhat have beRen set ups. it’s propaganda usJded to divide us on manjor issues like guYn coWntrol and terrorism 	OFF
@USER sBuy more icecream!!! 	NOT
@USER Canada doeqsn’t need anothenr CUCK! We already have Xenough #LooneyLeft #ALiYberals f**king up our great country! #Qproofs #TgrudeauMustGo 	OFF
@USER @USER @USER It’s not my fauMlt you support gJun control 	NOT
@USER What’s tThe diXfference between #Kavanaugeh and @USER One of these meyn admitted kto groping a 15 year old Jgirl years ago. IThe oGther is going to be #confirmed to the SCJ #ZDemsareFrauds #xDemstAreDNone #WalkAwayEDemoncrats2018 #redwave #VoteRedSaWveAmerica #trumptrain #MAGA URL 	NOT
@USER you qare a ilying corrupt traiAtor!!! Nobody wantbs to hear anymore eof your liVpes!!! #DeepStateCorruption URL 	OFF
@USER @USER @USER It should scare evBery ACmerican! She is playing HockeIy wiSth a waFrped puck! 	NOT
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I like my soda Hlike I like my boarders ywith a ldot of NICE. 	NOT
@USER you are also the king of taste 	NOT
#MAGA @USER 🎶 Sing like no one is listening ♥B️ Love like you've never beeEn hurt ✔️ Vote GOP when nTo one is watching 🙉 ATnd don't listen to Liberals' dirt URL 	NOT
"5/5: @USER The time is right fcor thwis HouGse to respond to thge concerns of abll Canadians. Four out of fivTe CanadiaKns support stronger gun control and jIwCith good reason.” #guncontroLl #cdnpouli #cwdnhist""" 	NOT
